,tweet,clean_tweets,only_english_words,company,brand,emotion,emotion_textblob,subjectivity_tweet,subjectivity_clean,subjectivity_english,polarity_tweet,polarity_clean,polarity_english,target
8098,about to start   Google Doodles  Burning Man to Pac Man and Beyond  let's ser if i get new ideas for sapo  SXSW,about to start   google doodles  burning man to pac man and beyond  let s ser if i get new ideas for sapo  sxsw,about to start burning man to pac man and beyond let s ser if i get new for sapo,Google,Google,No emotion toward brand or product,Positive emotion,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.13636363636363635,0.13636363636363635,0.13636363636363635,2
8099, quot We started google doc to crowdsource  Arab voices  Egyptians from all over world took shifts to help translate quot   mention  Arabspring  sxsw, quot we started google doc to crowdsource  arab voices  egyptians from all over world took shifts to help translate quot   mention  arabspring  sxsw,quot we doc to from all over world took to help translate quot mention,Google,Google,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
8100,12  SXSW startup's elevator pitches in 12 minutes   Ogilvy  Sydney  SXSW  podcast Ep5  AUSXSW  link ,   sxsw startup s elevator pitches in   minutes   ogilvy  sydney  sxsw  podcast    ausxsw  link ,s elevator in link,,Other,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
8101,At  quot Staying Alive   can indie iPhone game development survive  quot   SXSW,at  quot staying alive   can indie iphone game development survive  quot   sxsw,at quot alive can game development survive quot,iPhone,Apple,No emotion toward brand or product,Negative Emotion,0.26666666666666666,0.26666666666666666,0.4,-0.10000000000000002,-0.10000000000000002,-0.15000000000000002,2
8102,Google tested 41 shades of blue for link colors AND it made a difference  At scale the nuances really matter   SXSW,google tested   shades of blue for link colors and it made a difference  at scale the nuances really matter   sxsw,tested of blue for link colors and it made a difference at scale the really matter,Google,Google,No emotion toward brand or product,Positive emotion,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.1,0.1,0.1,2
8103,From a poster he saw RT  mention  quot Google before you tweet quot  is the new  quot think before you speak  quot    Mark Belinsky   911tweets panel at  SXSW ,from a poster he saw rt  mention  quot google before you tweet quot  is the new  quot think before you speak  quot    mark belinsky     panel at  sxsw ,from a poster he saw mention quot before you tweet quot is the new quot think before you speak quot mark panel at,Google,Google,No emotion toward brand or product,Positive emotion,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.13636363636363635,0.13636363636363635,0.13636363636363635,2
8104, sxsw monster mash iPad and plush giveaway  link , sxsw monster mash ipad and plush giveaway  link ,monster mash and plush giveaway link,iPad,Apple,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
8105,Opened yesterday  Line too long to wait in just to look   SXSW  sxswi  mention Apple Store  SXSW  link ,opened yesterday  line too long to wait in just to look   sxsw  sxswi  mention apple store  sxsw  link ,yesterday line too long to wait in just to look mention apple store link,Apple,Apple,Negative emotion,Negative Emotion,0.4,0.4,0.4,-0.05,-0.05,-0.05,0
8106,At the vestibule of the temp apple store  20 min wait  for iPad2 AT amp T 64g    they've replenished the supply   sxsw,at the vestibule of the temp apple store    min wait  for   at amp t      they ve replenished the supply   sxsw,at the vestibule of the temp apple store min wait for at t they the supply,Apple,Apple,Positive emotion,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,1
8107,Apples Austin popup store  Line are the corner   SXSW   iPad   link ,apples austin popup store  line are the corner   sxsw   ipad   link ,store line are the corner link,iPad,Apple,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
8108,google testing a  quot check in quot  thing a ma jig in austin  sxsw,google testing a  quot check in quot  thing a ma jig in austin  sxsw,testing a quot check in quot thing a ma jig in,Google,Google,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
8109,any suggestions on iphone extended battery packs for  sxsw ,any suggestions on iphone extended battery packs for  sxsw ,any on extended battery for,,Other,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
8110, mention stop by Austin Details Gallery to check out iPad art  including some of mine   link   SXSW interactive  Art, mention stop by austin details gallery to check out ipad art  including some of mine   link   sxsw interactive  art,mention stop by gallery to check out art some of mine link interactive art,iPad,Apple,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
8111,At Apple store at  sxsw,at apple store at  sxsw,at apple store at,Apple,Apple,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
8112, touchingstories  quot Comparing magazine jargon to interactive jargon to translate to the  iPad app  quot   SXSW, touchingstories  quot comparing magazine jargon to interactive jargon to translate to the  ipad app  quot   sxsw,quot magazine jargon to interactive jargon to translate to the quot,iPad,Apple,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
8113, touchingstories giving us the background to STARTING  Great to hear after yesterday's presos on  uncertainty  iPad and or  tablet  SXSW, touchingstories giving us the background to starting  great to hear after yesterday s presos on  uncertainty  ipad and or  tablet  sxsw,giving us the background to starting great to hear after yesterday s on uncertainty and or tablet,iPad,Apple,Positive emotion,Positive emotion,0.425,0.425,0.425,0.4,0.4,0.4,1
8114,"Touching Stories  Designing Digital Magazines for the iPad at SXSW 
 link   SXSW","touching stories  designing digital magazines for the ipad at sxsw 
 link   sxsw",touching designing digital for the at link,iPad,Apple,No emotion toward brand or product,Positive emotion,0.25,0.25,0.25,0.25,0.25,0.25,2
8115,Lego Mindstorm Battle of the Bots at the Google superhappydevhouse  sxsw   link ,lego mindstorm battle of the bots at the google superhappydevhouse  sxsw   link ,battle of the at the link,Google,Google,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
8116, mention strikes a pose  amp  hopes to win an  iPad   sxsw  link , mention strikes a pose  amp  hopes to win an  ipad   sxsw  link ,mention a pose to win an link,iPad,Apple,No emotion toward brand or product,Positive emotion,0.4,0.4,0.4,0.8,0.8,0.8,2
8117,Google Tests ÛÏCheck in OffersÛ At  SXSW  link ,google tests ûïcheck in offersû at  sxsw  link , in   at link,Google,Google,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
8118,Google Tests ÛÏCheck in OffersÛ At  SXSW  link    gt  is Google turning into a follower instead of a leader now   via  mention,google tests ûïcheck in offersû at  sxsw  link    gt  is google turning into a follower instead of a leader now   via  mention, in   at link is turning into a follower instead of a leader now via mention,Google,Google,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
8119,Google Tests ÛÏCheck in OffersÛ At SXSW  link  via  mention  google  sxsw  app,google tests ûïcheck in offersû at sxsw  link  via  mention  google  sxsw  app, in   at link via mention,Google,Google,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
8120,Google Tests ÛÏCheck in OffersÛ At SXSW  link  via  google  sxsw  check in,google tests ûïcheck in offersû at sxsw  link  via  google  sxsw  check in, in   at link via check in,Google,Google,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
8121,"Sony  Samsung follow Apple  HP lead at  SXSW
 link ","sony  samsung follow apple  hp lead at  sxsw
 link ",follow apple lead at link,Apple,Apple,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
8122,Sony  Samsung follow Apple  HP lead at  SXSW  link   tech,sony  samsung follow apple  hp lead at  sxsw  link   tech,follow apple lead at link tech,Apple,Apple,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
8123,I was so sure that  mention could fix my broken Iphone  To bad he dosen't have the magic hands to heal dead technology   sxsw,i was so sure that  mention could fix my broken iphone  to bad he dosen t have the magic hands to heal dead technology   sxsw,i was so sure that mention could fix my broken to bad he t have the magic to heal dead technology,,Other,No emotion toward brand or product,Negative Emotion,0.671111111111111,0.671111111111111,0.671111111111111,-0.05999999999999998,-0.05999999999999998,-0.05999999999999998,2
8124,About to surprise a customer waiting in line at the Apple store in Austin for the  iPad 2 with an  mention    SXSW  cbatsxsw,about to surprise a customer waiting in line at the apple store in austin for the  ipad   with an  mention    sxsw  cbatsxsw,about to surprise a customer waiting in line at the apple store in for the with an mention,Apple,Apple,Positive emotion,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,1
8125,Can you rsvp w o an iPhone  RT  mention RSVP HERE   gt   link  Perfect Attendance at  SXSW  3 18   LIGHT BAR   lt   PLEASE RT,can you rsvp w o an iphone  rt  mention rsvp here   gt   link  perfect attendance at  sxsw        light bar   lt   please rt,can you w o an mention here link perfect attendance at light bar please,iPhone,Apple,No emotion toward brand or product,Positive emotion,0.85,0.85,0.85,0.7,0.7,0.7,2
8126,iPad2  sxsw   mention Apple POP UP Store   link ,   sxsw   mention apple pop up store   link ,mention apple pop up store link,Apple,Apple,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
8127, quot  SXSW  privacybootcamp for startups with  mention  mention  mention and  mention sounds like a fight waiting to happen  Can we add Orin Hatch , quot  sxsw  privacybootcamp for startups with  mention  mention  mention and  mention sounds like a fight waiting to happen  can we add orin hatch ,quot for with mention mention mention and mention like a fight waiting to happen can we add hatch,,Other,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
8128,2100+  SXSW artists categorized alphabetically in an easy access Google spreadsheet   link  via  link ,    sxsw artists categorized alphabetically in an easy access google spreadsheet   link  via  link ,alphabetically in an easy access link via link,Google,Google,No emotion toward brand or product,Positive emotion,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.43333333333333335,0.43333333333333335,0.43333333333333335,2
